Zeit [s]	Temperatur [°C]	Kraft [N]
26,35000125	64,55724521	-0,04708794
26,36000125	64,55724521	-0,04708794
26,37000125	64,55724521	-0,04708794
26,38000125	64,55724521	-0,03531594
26,39000125	64,55724521	-0,02354394
26,40000125	64,55724521	-0,01177194
26,41000125	64,55724521	-0,01177194
26,42000125	64,55724521	6,00005E-08
26,43000126	64,55724521	6,00005E-08
26,44000126	64,55724521	0,01177206
26,45000126	64,55724521	0,01177206
26,46000126	64,55724521	0,01177206
26,47000126	64,55724521	0,01177206
26,48000126	64,55724521	0,02354406
26,49000126	64,55724521	0,02354406
26,50000126	64,55724521	0,02354406
26,51000126	64,55724521	0,02354406
26,52000126	64,55724521	0,01177206
26,53000126	64,55724521	0,01177206
26,54000126	64,55724521	6,00005E-08
26,55000126	64,55724521	6,00005E-08
26,56000126	64,55724521	6,00005E-08
26,57000126	64,55724521	-0,01177194
26,58000126	64,55724521	-0,01177194
26,59000126	64,55724521	-0,01177194
26,60000126	64,55724521	-0,01177194
26,61000126	64,55724521	-0,01177194
26,62000126	64,51549085	6,00005E-08
26,63000126	64,51549085	6,00005E-08
26,64000127	64,55724521	0,01177206
26,65000127	64,55724521	0,02354406
26,66000127	64,55724521	0,02354406
26,67000127	64,55724521	0,02354406
26,68000127	64,51549085	0,02354406
26,69000127	64,51549085	0,02354406
26,70000127	64,51549085	0,02354406
26,71000127	64,51549085	0,01177206
26,72000127	64,51549085	0,01177206
26,73000127	64,51549085	0,01177206
26,74000127	64,51549085	0,01177206
26,75000127	64,51549085	6,00005E-08
26,76000127	64,51549085	-0,01177194
26,77000127	64,51549085	-0,01177194
26,78000127	64,51549085	-0,01177194
26,79000127	64,51549085	-0,01177194
26,80000127	64,51549085	6,00005E-08
26,81000127	64,51549085	6,00005E-08
26,82000127	64,51549085	6,00005E-08
26,83000127	64,51549085	6,00005E-08
26,84000127	64,51549085	6,00005E-08
26,85000128	64,51549085	-0,01177194
26,86000128	64,51549085	-0,01177194
26,87000128	64,51549085	-0,01177194
26,88000128	64,51549085	6,00005E-08
26,89000128	64,51549085	0,01177206
26,90000128	64,51549085	0,02354406
26,91000128	64,51549085	0,03531606
26,92000128	64,51549085	0,04708806
26,93000128	64,51549085	0,04708806
26,94000128	64,51549085	0,03531606
26,95000128	64,47373703	0,01177206
26,96000128	64,47373703	0,01177206
26,97000128	64,51549085	0,01177206
26,98000128	64,51549085	0,01177206
26,99000128	64,47373703	0,01177206
27,00000128	64,47373703	0,01177206
27,01000128	64,47373703	0,01177206
27,02000128	64,47373703	0,01177206
27,03000128	64,47373703	6,00005E-08
27,04000128	64,47373703	6,00005E-08
27,05000128	64,47373703	0,01177206
27,06000129	64,47373703	0,01177206
27,07000129	64,47373703	6,00005E-08
27,08000129	64,47373703	6,00005E-08
27,09000129	64,47373703	6,00005E-08
27,10000129	64,47373703	0,01177206
27,11000129	64,47373703	0,01177206
27,12000129	64,47373703	0,01177206
27,13000129	64,47373703	6,00005E-08
27,14000129	64,47373703	6,00005E-08
27,15000129	64,47373703	0,01177206
27,16000129	64,47373703	0,01177206
27,17000129	64,47373703	0,01177206
27,18000129	64,47373703	0,01177206
27,19000129	64,47373703	0,02354406
27,20000129	64,47373703	0,04708806
27,21000129	64,43198375	0,08240406
27,22000129	64,43198375	0,14126406
27,23000129	64,47373703	0,21189606
27,24000129	64,47373703	0,28252806
27,25000129	64,47373703	0,42379206
27,26000129	64,47373703	0,60037206
27,2700013	64,43198375	0,90644406
27,2800013	64,43198375	1,77757206
27,2900013	64,43198375	2,80173606
27,3000013	64,43198375	3,83767206
27,3100013	64,43198375	5,29740006
27,3200013	64,43198375	6,75712806
27,3300013	64,43198375	8,08736406
27,3400013	64,43198375	9,29988006
27,3500013	64,43198375	10,27695606
27,3600013	64,43198375	10,68897606
27,3700013	64,43198375	10,46530806
27,3800013	64,43198375	10,22986806
27,3900013	64,43198375	9,94734006
27,4000013	64,43198375	9,74721606
27,4100013	64,43198375	9,71190006
27,4200013	64,43198375	10,00620006
27,4300013	64,43198375	10,38290406
27,4400013	64,43198375	10,74783606
27,4500013	64,39023102	11,17162806
27,4600013	64,39023102	11,46592806
27,4700013	64,39023102	11,56010406
27,48000131	64,39023102	11,51301606
27,49000131	64,39023102	11,52478806
27,50000131	64,39023102	11,35998006
27,51000131	64,39023102	11,26580406
27,52000131	64,43198375	11,47770006
27,53000131	64,43198375	12,05452806
27,54000131	64,43198375	12,93742806
27,55000131	64,43198375	13,80855606
27,56000131	64,43198375	14,80917606
27,57000131	64,43198375	15,68030406
27,58000131	64,43198375	16,46902806
27,59000131	64,43198375	17,24598006
27,60000131	64,43198375	17,71686006
27,61000131	64,43198375	18,07002006
27,62000131	64,43198375	18,75279606
27,63000131	64,43198375	19,78873206
27,64000131	64,43198375	21,04833606
27,65000131	64,43198375	22,19022006
27,66000131	64,43198375	22,77882006
27,67000131	64,43198375	23,52045606
27,68000131	64,39023102	24,33272406
27,69000132	64,39023102	24,86246406
27,70000132	64,43198375	25,54524006
27,71000132	64,43198375	24,86246406
27,72000132	64,39023102	20,98947606
27,73000132	64,39023102	14,99752806
27,74000132	64,39023102	9,65304006
27,75000132	64,39023102	6,67472406
27,76000132	64,43198375	4,57930806
27,77000132	64,47373703	3,82590006
27,78000132	64,51549085	4,64994006
27,79000132	64,51549085	5,34448806
27,80000132	64,51549085	5,07373206
27,81000132	64,51549085	3,89653206
27,82000132	64,51549085	3,28438806
27,83000132	64,51549085	3,13135206
27,84000132	64,51549085	3,11958006
27,85000132	64,51549085	3,07249206
27,86000132	64,51549085	3,00186006
27,87000132	64,47373703	2,89591206
27,88000132	64,47373703	2,77819206
27,89000132	64,51549085	2,71933206
27,90000133	64,51549085	2,67224406
27,91000133	64,47373703	2,60161206
27,92000133	64,47373703	2,55452406
27,93000133	64,47373703	2,51920806
27,94000133	64,47373703	2,48389206
27,95000133	64,47373703	2,44857606
27,96000133	64,47373703	2,41326006
27,97000133	64,47373703	2,36617206
27,98000133	64,47373703	2,31908406
27,99000133	64,47373703	2,26022406
28,00000133	64,43198375	2,22490806
28,01000133	64,43198375	2,18959206
28,02000133	64,43198375	2,18959206
28,03000133	64,43198375	2,18959206
28,04000133	64,43198375	2,24845206
28,05000133	64,43198375	2,34262806
28,06000133	64,43198375	2,36617206
28,07000133	64,43198375	2,30731206
28,08000133	64,43198375	2,23668006
28,09000133	64,43198375	2,17782006
28,10000133	64,43198375	2,13073206
28,11000134	64,43198375	2,10718806
28,12000134	64,43198375	2,09541606
28,13000134	64,39023102	2,07187206
28,14000134	64,43198375	2,06010006
28,15000134	64,43198375	2,04832806
28,16000134	64,39023102	2,04832806
28,17000134	64,39023102	2,04832806
28,18000134	64,39023102	2,04832806
28,19000134	64,39023102	2,01301206
28,20000134	64,39023102	1,97769606
28,21000134	64,39023102	1,94238006
28,22000134	64,39023102	1,90706406
28,23000134	64,39023102	1,87174806
28,24000134	64,39023102	1,85997606
28,25000134	64,39023102	1,85997606
28,26000134	64,39023102	1,84820406
28,27000134	64,39023102	1,82466006
28,28000134	64,39023102	1,81288806
28,29000134	64,39023102	1,80111606
28,30000134	64,39023102	1,78934406
28,31000134	64,34847883	1,80111606
28,32000135	64,34847883	1,85997606
28,33000135	64,34847883	1,90706406
28,34000135	64,34847883	1,88352006
28,35000135	64,34847883	1,87174806
28,36000135	64,34847883	1,84820406
28,37000135	64,34847883	1,82466006
28,38000135	64,34847883	1,80111606
28,39000135	64,34847883	1,78934406
28,40000135	64,34847883	1,76580006
28,41000135	64,34847883	1,74225606
28,42000135	64,34847883	1,73048406
28,43000135	64,34847883	1,70694006
28,44000135	64,34847883	1,70694006
28,45000135	64,30672719	1,68339606
28,46000135	64,30672719	1,67162406
28,47000135	64,30672719	1,64808006
28,48000135	64,34847883	1,64808006
28,49000135	64,30672719	1,64808006
28,50000135	64,30672719	1,64808006
28,51000135	64,30672719	1,64808006
28,52000135	64,30672719	1,63630806
28,53000136	64,30672719	1,62453606
28,54000136	64,30672719	1,60099206
28,55000136	64,30672719	1,57744806
28,56000136	64,30672719	1,55390406
28,57000136	64,30672719	1,55390406
28,58000136	64,30672719	1,56567606
28,59000136	64,30672719	1,56567606
28,60000136	64,30672719	1,56567606
28,61000136	64,30672719	1,55390406
28,62000136	64,30672719	1,56567606
28,63000136	64,30672719	1,55390406
28,64000136	64,26497609	1,55390406
28,65000136	64,26497609	1,54213206
28,66000136	64,26497609	1,51858806
28,67000136	64,26497609	1,50681606
28,68000136	64,26497609	1,50681606
28,69000136	64,26497609	1,51858806
28,70000136	64,26497609	1,51858806
28,71000136	64,26497609	1,53036006
28,72000136	64,26497609	1,54213206
28,73000136	64,26497609	1,53036006
28,74000137	64,26497609	1,51858806
28,75000137	64,26497609	1,50681606
28,76000137	64,26497609	1,50681606
28,77000137	64,26497609	1,49504406
28,78000137	64,26497609	1,48327206
28,79000137	64,26497609	1,48327206
28,80000137	64,26497609	1,47150006
28,81000137	64,26497609	1,45972806
28,82000137	64,22322553	1,43618406
28,83000137	64,22322553	1,43618406
28,84000137	64,22322553	1,43618406
28,85000137	64,22322553	1,43618406
28,86000137	64,22322553	1,45972806
28,87000137	64,22322553	1,48327206
28,88000137	64,22322553	1,49504406
28,89000137	64,22322553	1,48327206
28,90000137	64,22322553	1,47150006
28,91000137	64,22322553	1,44795606
28,92000137	64,22322553	1,41264006
28,93000137	64,22322553	1,38909606
28,94000137	64,22322553	1,37732406
28,95000138	64,22322553	1,37732406
28,96000138	64,22322553	1,40086806
28,97000138	64,18147552	1,42441206
28,98000138	64,18147552	1,44795606
28,99000138	64,18147552	1,44795606
29,00000138	64,18147552	1,43618406
29,01000138	64,18147552	1,41264006
29,02000138	64,18147552	1,37732406
29,03000138	64,18147552	1,35378006
29,04000138	64,18147552	1,34200806
29,05000138	64,18147552	1,34200806
29,06000138	64,18147552	1,36555206
29,07000138	64,18147552	1,37732406
29,08000138	64,18147552	1,40086806
29,09000138	64,18147552	1,41264006
29,10000138	64,18147552	1,40086806
29,11000138	64,13972605	1,37732406
29,12000138	64,13972605	1,36555206
29,13000138	64,13972605	1,34200806
29,14000138	64,13972605	1,33023606
29,15000138	64,13972605	1,33023606
29,16000139	64,13972605	1,33023606
29,17000139	64,13972605	1,34200806
29,18000139	64,13972605	1,35378006
29,19000139	64,13972605	1,36555206
29,20000139	64,13972605	1,35378006
29,21000139	64,13972605	1,35378006
29,22000139	64,13972605	1,34200806
29,23000139	64,13972605	1,34200806
29,24000139	64,13972605	1,33023606
29,25000139	64,13972605	1,33023606
29,26000139	64,13972605	1,33023606
29,27000139	64,13972605	1,33023606
29,28000139	64,13972605	1,33023606
29,29000139	64,09797713	1,31846406
29,30000139	64,09797713	1,30669206
29,31000139	64,09797713	1,30669206
29,32000139	64,09797713	1,30669206
29,33000139	64,09797713	1,31846406
29,34000139	64,09797713	1,33023606
29,35000139	64,09797713	1,33023606
29,36000139	64,09797713	1,33023606
29,3700014	64,09797713	1,31846406
29,3800014	64,09797713	1,30669206
29,3900014	64,09797713	1,29492006
29,4000014	64,09797713	1,27137606
29,4100014	64,09797713	1,27137606
29,4200014	64,09797713	1,27137606
29,4300014	64,09797713	1,28314806
29,4400014	64,09797713	1,29492006
29,4500014	64,09797713	1,31846406
29,4600014	64,09797713	1,31846406
29,4700014	64,09797713	1,31846406
29,4800014	64,05622875	1,30669206
29,4900014	64,05622875	1,28314806
29,5000014	64,05622875	1,25960406
29,5100014	64,05622875	1,24783206
29,5200014	64,05622875	1,24783206
29,5300014	64,05622875	1,25960406
29,5400014	64,05622875	1,27137606
29,5500014	64,05622875	1,28314806
29,5600014	64,05622875	1,29492006
29,5700014	64,05622875	1,29492006
29,5800014	64,05622875	1,29492006
29,59000141	64,05622875	1,27137606
29,60000141	64,05622875	1,25960406
29,61000141	64,05622875	1,24783206
29,62000141	64,05622875	1,24783206
29,63000141	64,05622875	1,23606006
29,64000141	64,01448091	1,24783206
29,65000141	64,01448091	1,25960406
29,66000141	64,05622875	1,25960406
29,67000141	64,05622875	1,25960406
29,68000141	64,01448091	1,25960406
29,69000141	64,01448091	1,25960406
29,70000141	64,01448091	1,25960406
29,71000141	64,01448091	1,25960406
29,72000141	64,01448091	1,25960406
29,73000141	64,01448091	1,24783206
29,74000141	64,01448091	1,24783206
29,75000141	64,01448091	1,23606006
29,76000141	64,01448091	1,22428806
29,77000141	64,01448091	1,22428806
29,78000141	64,01448091	1,22428806
29,79000141	64,01448091	1,23606006
29,80000142	64,01448091	1,24783206
29,81000142	64,01448091	1,25960406
29,82000142	64,01448091	1,25960406
29,83000142	63,97273362	1,25960406
29,84000142	63,97273362	1,24783206
29,85000142	63,97273362	1,22428806
29,86000142	63,97273362	1,21251606
29,87000142	63,97273362	1,21251606
29,88000142	63,97273362	1,20074406
29,89000142	63,97273362	1,20074406
29,90000142	63,97273362	1,21251606
29,91000142	63,97273362	1,22428806
29,92000142	63,97273362	1,23606006
29,93000142	63,97273362	1,24783206
29,94000142	63,97273362	1,24783206
29,95000142	63,97273362	1,23606006
29,96000142	63,97273362	1,22428806
29,97000142	63,97273362	1,21251606
29,98000142	63,97273362	1,20074406
29,99000142	63,97273362	1,20074406
30,00000142	63,97273362	1,20074406
30,01000143	63,93098687	1,21251606
30,02000143	63,93098687	1,21251606
30,03000143	63,93098687	1,22428806
30,04000143	63,93098687	1,22428806
30,05000143	63,93098687	1,23606006
30,06000143	63,93098687	1,22428806
30,07000143	63,93098687	1,22428806
30,08000143	63,93098687	1,20074406
30,09000143	63,93098687	1,20074406
30,10000143	63,93098687	1,18897206
30,11000143	63,93098687	1,18897206
30,12000143	63,93098687	1,18897206
30,13000143	63,93098687	1,20074406
30,14000143	63,93098687	1,20074406
30,15000143	63,93098687	1,20074406
30,16000143	63,93098687	1,21251606
30,17000143	63,93098687	1,21251606
30,18000143	63,93098687	1,21251606
30,19000143	63,93098687	1,20074406
30,20000143	63,93098687	1,20074406
30,21000143	63,93098687	1,18897206
30,22000144	63,88924066	1,17720006
30,23000144	63,88924066	1,17720006
30,24000144	63,88924066	1,17720006
30,25000144	63,88924066	1,17720006
30,26000144	63,88924066	1,18897206
30,27000144	63,88924066	1,20074406
30,28000144	63,88924066	1,21251606
30,29000144	63,88924066	1,21251606
30,30000144	63,88924066	1,21251606
30,31000144	63,88924066	1,20074406
30,32000144	63,88924066	1,18897206
30,33000144	63,88924066	1,17720006
30,34000144	63,88924066	1,16542806
30,35000144	63,88924066	1,16542806
30,36000144	63,88924066	1,16542806
30,37000144	63,88924066	1,17720006
30,38000144	63,88924066	1,17720006
30,39000144	63,88924066	1,18897206
30,40000144	63,88924066	1,18897206
30,41000144	63,847495	1,20074406
30,42000144	63,847495	1,18897206
30,43000145	63,847495	1,17720006
30,44000145	63,847495	1,16542806
30,45000145	63,847495	1,16542806
30,46000145	63,847495	1,15365606
30,47000145	63,847495	1,15365606
30,48000145	63,847495	1,16542806
30,49000145	63,847495	1,16542806
30,50000145	63,847495	1,17720006
30,51000145	63,847495	1,17720006
30,52000145	63,847495	1,18897206
30,53000145	63,847495	1,18897206
30,54000145	63,847495	1,17720006
30,55000145	63,847495	1,16542806
30,56000145	63,847495	1,16542806
30,57000145	63,847495	1,15365606
30,58000145	63,847495	1,15365606
30,59000145	63,847495	1,14188406
30,60000145	63,847495	1,15365606
30,61000145	63,847495	1,15365606
30,62000145	63,80574989	1,16542806
30,63000145	63,80574989	1,17720006
30,64000146	63,80574989	1,17720006
30,65000146	63,80574989	1,17720006
30,66000146	63,80574989	1,17720006
30,67000146	63,80574989	1,16542806
30,68000146	63,80574989	1,15365606
30,69000146	63,80574989	1,14188406
30,70000146	63,80574989	1,14188406
30,71000146	63,80574989	1,14188406
30,72000146	63,80574989	1,14188406
30,73000146	63,80574989	1,15365606
30,74000146	63,80574989	1,16542806
30,75000146	63,80574989	1,16542806
30,76000146	63,80574989	1,17720006
30,77000146	63,80574989	1,16542806
30,78000146	63,80574989	1,16542806
30,79000146	63,80574989	1,15365606
30,80000146	63,80574989	1,14188406
30,81000146	63,80574989	1,14188406
30,82000146	63,80574989	1,13011206
30,83000146	63,76400531	1,14188406
30,84000146	63,76400531	1,14188406
30,85000147	63,76400531	1,14188406
30,86000147	63,76400531	1,15365606
30,87000147	63,76400531	1,15365606
30,88000147	63,76400531	1,16542806
30,89000147	63,76400531	1,16542806
30,90000147	63,76400531	1,16542806
30,91000147	63,76400531	1,15365606
30,92000147	63,76400531	1,14188406
30,93000147	63,76400531	1,13011206
30,94000147	63,76400531	1,13011206
30,95000147	63,76400531	1,13011206
30,96000147	63,76400531	1,13011206
30,97000147	63,76400531	1,14188406
30,98000147	63,76400531	1,14188406
30,99000147	63,76400531	1,15365606
31,00000147	63,76400531	1,16542806
31,01000147	63,76400531	1,16542806
31,02000147	63,76400531	1,15365606
31,03000147	63,76400531	1,14188406
31,04000147	63,76400531	1,13011206
31,05000147	63,76400531	1,11834006
31,06000148	63,72226128	1,11834006
31,07000148	63,72226128	1,11834006
31,08000148	63,72226128	1,13011206
31,09000148	63,72226128	1,13011206
31,10000148	63,72226128	1,14188406
31,11000148	63,72226128	1,15365606
31,12000148	63,72226128	1,15365606
31,13000148	63,72226128	1,15365606
31,14000148	63,72226128	1,14188406
31,15000148	63,72226128	1,13011206
31,16000148	63,72226128	1,11834006
31,17000148	63,72226128	1,11834006
31,18000148	63,72226128	1,11834006
31,19000148	63,72226128	1,11834006
31,20000148	63,72226128	1,13011206
31,21000148	63,72226128	1,14188406
31,22000148	63,72226128	1,14188406
31,23000148	63,72226128	1,14188406
31,24000148	63,72226128	1,14188406
31,25000148	63,72226128	1,14188406
31,26000148	63,72226128	1,13011206
31,27000149	63,6805178	1,13011206
31,28000149	63,6805178	1,11834006
31,29000149	63,6805178	1,11834006
31,30000149	63,6805178	1,11834006
31,31000149	63,6805178	1,11834006
31,32000149	63,6805178	1,13011206
31,33000149	63,6805178	1,13011206
31,34000149	63,6805178	1,13011206
31,35000149	63,6805178	1,14188406
31,36000149	63,6805178	1,14188406
31,37000149	63,6805178	1,13011206
31,38000149	63,6805178	1,13011206
31,39000149	63,6805178	1,11834006
31,40000149	63,6805178	1,10656806
31,41000149	63,6805178	1,10656806
31,42000149	63,6805178	1,10656806
31,43000149	63,6805178	1,11834006
31,44000149	63,6805178	1,11834006
31,45000149	63,6805178	1,11834006
31,46000149	63,6805178	1,13011206
31,47000149	63,6805178	1,13011206
31,4800015	63,6805178	1,13011206
31,4900015	63,6805178	1,13011206
31,5000015	63,6805178	1,11834006
31,5100015	63,6805178	1,10656806
31,5200015	63,6805178	1,10656806
31,5300015	63,63877486	1,10656806
31,5400015	63,63877486	1,10656806
31,5500015	63,63877486	1,10656806
31,5600015	63,63877486	1,10656806
31,5700015	63,63877486	1,11834006
31,5800015	63,63877486	1,13011206
31,5900015	63,63877486	1,13011206
31,6000015	63,63877486	1,13011206
31,6100015	63,63877486	1,13011206
31,6200015	63,63877486	1,11834006
31,6300015	63,63877486	1,11834006
31,6400015	63,63877486	1,10656806
31,6500015	63,63877486	1,09479606
31,6600015	63,63877486	1,09479606
31,6700015	63,63877486	1,09479606
31,6800015	63,63877486	1,10656806
31,69000151	63,63877486	1,11834006
31,70000151	63,63877486	1,13011206
31,71000151	63,63877486	1,13011206
31,72000151	63,63877486	1,13011206
31,73000151	63,63877486	1,11834006
31,74000151	63,59703246	1,10656806
31,75000151	63,63877486	1,10656806
31,76000151	63,63877486	1,09479606
31,77000151	63,63877486	1,09479606
31,78000151	63,63877486	1,09479606
31,79000151	63,59703246	1,10656806
31,80000151	63,59703246	1,10656806
31,81000151	63,59703246	1,11834006
31,82000151	63,59703246	1,11834006
31,83000151	63,59703246	1,11834006
31,84000151	63,59703246	1,11834006
31,85000151	63,59703246	1,11834006
31,86000151	63,59703246	1,10656806
31,87000151	63,59703246	1,09479606
31,88000151	63,59703246	1,09479606
31,89000151	63,59703246	1,09479606
31,90000152	63,59703246	1,09479606
31,91000152	63,59703246	1,10656806
31,92000152	63,59703246	1,10656806
31,93000152	63,59703246	1,10656806
31,94000152	63,59703246	1,11834006
31,95000152	63,59703246	1,11834006
31,96000152	63,59703246	1,11834006
31,97000152	63,59703246	1,10656806
31,98000152	63,59703246	1,10656806
31,99000152	63,59703246	1,09479606
32,00000152	63,59703246	1,09479606
32,01000152	63,59703246	1,08302406
32,02000152	63,59703246	1,08302406
32,03000152	63,59703246	1,09479606
32,04000152	63,5552906	1,09479606
32,05000152	63,5552906	1,10656806
32,06000152	63,5552906	1,10656806
32,07000152	63,5552906	1,11834006
32,08000152	63,5552906	1,11834006
32,09000152	63,5552906	1,10656806
32,10000152	63,5552906	1,09479606
32,11000153	63,5552906	1,08302406
32,12000153	63,5552906	1,08302406
32,13000153	63,5552906	1,08302406
32,14000153	63,5552906	1,08302406
32,15000153	63,5552906	1,09479606
32,16000153	63,5552906	1,09479606
32,17000153	63,5552906	1,10656806
32,18000153	63,5552906	1,10656806
32,19000153	63,5552906	1,10656806
32,20000153	63,5552906	1,10656806
32,21000153	63,5552906	1,09479606
32,22000153	63,5552906	1,08302406
32,23000153	63,5552906	1,08302406
32,24000153	63,5552906	1,08302406
32,25000153	63,5552906	1,08302406
32,26000153	63,5552906	1,08302406
32,27000153	63,5552906	1,09479606
32,28000153	63,5552906	1,09479606
32,29000153	63,5552906	1,09479606
32,30000153	63,5552906	1,10656806
32,31000153	63,5552906	1,10656806
32,32000154	63,51354929	1,09479606
32,33000154	63,51354929	1,09479606
32,34000154	63,51354929	1,08302406
32,35000154	63,51354929	1,08302406
32,36000154	63,51354929	1,08302406
32,37000154	63,51354929	1,08302406
32,38000154	63,51354929	1,08302406
32,39000154	63,51354929	1,08302406
32,40000154	63,51354929	1,09479606
32,41000154	63,51354929	1,09479606
32,42000154	63,51354929	1,10656806
32,43000154	63,51354929	1,10656806
32,44000154	63,51354929	1,09479606
32,45000154	63,51354929	1,09479606
32,46000154	63,51354929	1,08302406
32,47000154	63,51354929	1,07125206
32,48000154	63,51354929	1,07125206
32,49000154	63,51354929	1,07125206
32,50000154	63,51354929	1,07125206
32,51000154	63,51354929	1,08302406
32,52000154	63,51354929	1,09479606
32,53000155	63,51354929	1,09479606
32,54000155	63,51354929	1,09479606
32,55000155	63,51354929	1,09479606
32,56000155	63,51354929	1,09479606
32,57000155	63,51354929	1,08302406
32,58000155	63,47180853	1,07125206
32,59000155	63,47180853	1,07125206
32,60000155	63,47180853	1,07125206
32,61000155	63,47180853	1,07125206
32,62000155	63,47180853	1,08302406
32,63000155	63,47180853	1,08302406
32,64000155	63,47180853	1,09479606
32,65000155	63,47180853	1,09479606
32,66000155	63,47180853	1,09479606
32,67000155	63,47180853	1,09479606
32,68000155	63,47180853	1,08302406
32,69000155	63,47180853	1,08302406
32,70000155	63,47180853	1,07125206
32,71000155	63,47180853	1,07125206
32,72000155	63,47180853	1,07125206
32,73000155	63,47180853	1,07125206
32,74000156	63,47180853	1,07125206
32,75000156	63,47180853	1,08302406
32,76000156	63,47180853	1,08302406
32,77000156	63,47180853	1,09479606
32,78000156	63,47180853	1,09479606
32,79000156	63,47180853	1,08302406
32,80000156	63,47180853	1,07125206
32,81000156	63,47180853	1,07125206
32,82000156	63,47180853	1,04770806
32,83000156	63,47180853	1,00062006
32,84000156	63,47180853	0,95353206
32,85000156	63,47180853	0,95353206
32,86000156	63,47180853	0,95353206
32,87000156	63,47180853	0,95353206
32,88000156	63,47180853	0,95353206
32,89000156	63,47180853	0,95353206
32,90000156	63,43006831	0,96530406
32,91000156	63,43006831	0,95353206
32,92000156	63,43006831	0,95353206
32,93000156	63,43006831	0,95353206
32,94000156	63,43006831	0,94176006
32,95000157	63,47180853	0,94176006
32,96000157	63,43006831	0,94176006
32,97000157	63,43006831	0,94176006
32,98000157	63,43006831	0,95353206
32,99000157	63,43006831	0,96530406
33,00000157	63,43006831	0,96530406
33,01000157	63,43006831	0,96530406
33,02000157	63,43006831	0,96530406
33,03000157	63,43006831	0,96530406
33,04000157	63,43006831	0,96530406
33,05000157	63,43006831	0,95353206
33,06000157	63,43006831	0,94176006
33,07000157	63,43006831	0,94176006
33,08000157	63,43006831	0,95353206
33,09000157	63,43006831	0,95353206
33,10000157	63,43006831	0,96530406
33,11000157	63,43006831	0,96530406
33,12000157	63,43006831	0,97707606
33,13000157	63,43006831	0,97707606
33,14000157	63,43006831	0,97707606
33,15000157	63,43006831	0,96530406
33,16000158	63,43006831	0,96530406
33,17000158	63,38832863	0,95353206
33,18000158	63,38832863	0,95353206
33,19000158	63,38832863	0,95353206
33,20000158	63,38832863	0,95353206
33,21000158	63,38832863	0,95353206
33,22000158	63,38832863	0,96530406
33,23000158	63,38832863	0,96530406
33,24000158	63,38832863	0,97707606
33,25000158	63,38832863	0,97707606
33,26000158	63,38832863	0,97707606
33,27000158	63,38832863	0,96530406
33,28000158	63,38832863	0,96530406
33,29000158	63,38832863	0,95353206
33,30000158	63,38832863	0,95353206
33,31000158	63,38832863	0,95353206
33,32000158	63,38832863	0,95353206
33,33000158	63,38832863	0,96530406
33,34000158	63,38832863	0,96530406
33,35000158	63,38832863	0,96530406
33,36000158	63,38832863	0,96530406
33,37000158	63,38832863	0,97707606
33,38000159	63,38832863	0,97707606
33,39000159	63,38832863	0,96530406
33,40000159	63,38832863	0,96530406
33,41000159	63,38832863	0,95353206
33,42000159	63,38832863	0,95353206
33,43000159	63,34658949	0,95353206
33,44000159	63,34658949	0,95353206
33,45000159	63,38832863	0,96530406
33,46000159	63,38832863	0,96530406
33,47000159	63,38832863	0,96530406
33,48000159	63,38832863	0,97707606
33,49000159	63,38832863	0,97707606
33,50000159	63,34658949	0,96530406
33,51000159	63,34658949	0,95353206
33,52000159	63,34658949	0,95353206
33,53000159	63,34658949	0,94176006
33,54000159	63,34658949	0,95353206
33,55000159	63,34658949	0,95353206
33,56000159	63,34658949	0,95353206
33,57000159	63,34658949	0,95353206
33,58000159	63,34658949	0,96530406
33,5900016	63,34658949	0,96530406
33,6000016	63,34658949	0,96530406
33,6100016	63,34658949	0,96530406
33,6200016	63,34658949	0,96530406
33,6300016	63,34658949	0,95353206
33,6400016	63,34658949	0,95353206
33,6500016	63,34658949	0,95353206
33,6600016	63,34658949	0,95353206
33,6700016	63,34658949	0,94176006
33,6800016	63,34658949	0,94176006
33,6900016	63,34658949	0,95353206
33,7000016	63,34658949	0,96530406
33,7100016	63,34658949	0,96530406
33,7200016	63,34658949	0,96530406
33,7300016	63,34658949	0,96530406
33,7400016	63,34658949	0,96530406
33,7500016	63,34658949	0,95353206
33,7600016	63,34658949	0,95353206
33,7700016	63,3048509	0,94176006
33,7800016	63,3048509	0,94176006
33,7900016	63,34658949	0,94176006
33,80000161	63,34658949	0,95353206
33,81000161	63,3048509	0,95353206
33,82000161	63,3048509	0,95353206
33,83000161	63,3048509	0,96530406
33,84000161	63,3048509	0,96530406
33,85000161	63,3048509	0,96530406
33,86000161	63,3048509	0,95353206
33,87000161	63,3048509	0,95353206
33,88000161	63,3048509	0,94176006
33,89000161	63,3048509	0,94176006
33,90000161	63,3048509	0,94176006
33,91000161	63,3048509	0,94176006
33,92000161	63,3048509	0,95353206
33,93000161	63,3048509	0,95353206
33,94000161	63,3048509	0,96530406
33,95000161	63,3048509	0,96530406
33,96000161	63,3048509	0,96530406
33,97000161	63,3048509	0,95353206
33,98000161	63,3048509	0,95353206
33,99000161	63,3048509	0,94176006
34,00000161	63,3048509	0,94176006
34,01000162	63,3048509	0,94176006
34,02000162	63,3048509	0,94176006
34,03000162	63,3048509	0,94176006
34,04000162	63,3048509	0,94176006
34,05000162	63,3048509	0,94176006
34,06000162	63,3048509	0,95353206
34,07000162	63,3048509	0,95353206
34,08000162	63,3048509	0,95353206
